booking_id,room_id,service_id,booking_date,start_time,end_time,booked_duration_minutes,booking_status,cancellation_flag,no_show_flag,actual_attendance_count,planned_attendance_count,session_type,created_date
BOOK-000677,ROOM-0029,SVC-009,2025-03-18,16:30,17:30,60,completed,false,false,13,15,administrative,2025-02-23
BOOK-000678,ROOM-0009,SVC-010,2024-11-27,11:30,12:30,60,completed,false,false,12,12,diagnostic,2024-11-03
BOOK-000679,ROOM-0014,SVC-011,2024-08-30,08:30,09:30,60,completed,false,false,10,12,therapy,2024-08-05
BOOK-000680,ROOM-0010,SVC-012,2025-10-02,13:30,14:30,60,completed,false,false,2,4,administrative,2025-09-06
BOOK-000681,ROOM-0043,SVC-001,2025-02-11,11:30,12:30,60,completed,false,false,6,6,clinic,2025-01-15
BOOK-000682,ROOM-0007,SVC-002,2025-01-29,11:30,12:30,60,completed,false,false,6,7,clinic,2025-01-01
BOOK-000683,ROOM-0021,SVC-003,2024-06-24,11:30,12:30,60,completed,false,false,5,7,diagnostic,2024-05-26
BOOK-000684,ROOM-0008,SVC-004,2024-07-01,15:00,16:00,60,cancelled,true,false,0,8,therapy,2024-06-01
BOOK-000685,ROOM-0029,SVC-005,2024-05-30,13:30,14:30,60,completed,false,false,10,12,administrative,2024-04-29
BOOK-000686,ROOM-0018,SVC-006,2025-07-25,08:30,09:30,60,completed,false,false,8,10,clinic,2025-06-23
BOOK-000687,ROOM-0031,SVC-007,2025-10-29,15:00,16:00,60,completed,false,false,10,11,clinic,2025-09-26
BOOK-000688,ROOM-0046,SVC-008,2025-04-21,16:30,17:30,60,completed,false,false,10,12,administrative,2025-03-18
BOOK-000689,ROOM-0035,SVC-009,2025-06-16,11:30,12:30,60,completed,false,false,15,15,administrative,2025-05-12
BOOK-000690,ROOM-0003,SVC-010,2025-08-01,16:30,17:30,60,completed,false,false,5,5,diagnostic,2025-06-26
BOOK-000691,ROOM-0026,SVC-011,2026-03-24,10:00,11:00,60,completed,false,false,4,6,therapy,2026-02-15
BOOK-000692,ROOM-0004,SVC-012,2025-11-21,15:00,16:00,60,completed,false,false,7,8,administrative,2025-10-14
BOOK-000693,ROOM-0013,SVC-001,2024-12-03,08:30,09:30,60,completed,false,false,9,9,clinic,2024-10-25
BOOK-000694,ROOM-0025,SVC-002,2025-07-31,11:30,12:30,60,completed,false,false,7,9,clinic,2025-06-21
BOOK-000695,ROOM-0033,SVC-003,2024-04-15,08:30,09:30,60,completed,false,false,9,10,diagnostic,2024-03-05
BOOK-000696,ROOM-0032,SVC-004,2025-07-23,15:00,16:00,60,completed,false,false,9,11,therapy,2025-07-09
BOOK-000697,ROOM-0011,SVC-005,2024-12-19,15:00,16:00,60,completed,false,false,11,13,administrative,2024-12-04
BOOK-000698,ROOM-0054,SVC-006,2025-02-12,10:00,11:00,60,completed,false,true,0,5,clinic,2025-01-27
BOOK-000699,ROOM-0007,SVC-007,2026-02-05,11:30,12:30,60,completed,false,false,6,6,clinic,2026-01-19
BOOK-000700,ROOM-0010,SVC-008,2024-12-09,10:00,11:00,60,cancelled,true,false,0,7,administrative,2024-11-21
BOOK-000701,ROOM-0005,SVC-009,2024-05-28,10:00,11:00,60,completed,false,false,14,15,administrative,2024-05-09
BOOK-000702,ROOM-0051,SVC-010,2024-05-07,11:30,12:30,60,cancelled,true,false,0,8,diagnostic,2024-04-17
BOOK-000703,ROOM-0020,SVC-011,2024-10-18,11:30,12:30,60,completed,false,false,9,9,therapy,2024-09-27
BOOK-000704,ROOM-0040,SVC-012,2025-10-09,13:30,14:30,60,completed,false,false,9,10,administrative,2025-09-17
BOOK-000705,ROOM-0007,SVC-001,2026-01-07,10:00,11:00,60,completed,false,false,10,12,clinic,2025-12-15
BOOK-000706,ROOM-0019,SVC-002,2025-01-03,11:30,12:30,60,cancelled,true,false,0,13,clinic,2024-12-10
BOOK-000707,ROOM-0009,SVC-003,2024-04-12,08:30,09:30,60,completed,false,false,3,4,diagnostic,2024-03-18
BOOK-000708,ROOM-0002,SVC-004,2024-06-24,13:30,14:30,60,completed,false,false,4,5,therapy,2024-05-29
BOOK-000709,ROOM-0047,SVC-005,2024-07-03,16:30,17:30,60,completed,false,false,12,12,administrative,2024-06-06
BOOK-000710,ROOM-0048,SVC-006,2025-09-09,11:30,12:30,60,completed,false,false,7,7,clinic,2025-08-12
BOOK-000711,ROOM-0013,SVC-007,2024-10-24,15:00,16:00,60,completed,false,true,0,8,clinic,2024-09-25
BOOK-000712,ROOM-0022,SVC-008,2026-02-18,13:30,14:30,60,cancelled,true,false,0,10,administrative,2026-01-19
BOOK-000713,ROOM-0023,SVC-009,2026-02-12,15:00,16:00,60,completed,false,false,15,15,administrative,2026-01-12
BOOK-000714,ROOM-0033,SVC-010,2026-02-16,16:30,17:30,60,completed,false,false,12,12,diagnostic,2026-01-15
BOOK-000715,ROOM-0020,SVC-011,2025-02-19,08:30,09:30,60,completed,false,false,12,13,therapy,2025-01-17
BOOK-000716,ROOM-0010,SVC-012,2024-09-05,11:30,12:30,60,completed,false,true,0,4,administrative,2024-08-02
BOOK-000717,ROOM-0007,SVC-001,2024-04-22,15:00,16:00,60,completed,false,false,3,5,clinic,2024-03-18
BOOK-000718,ROOM-0043,SVC-002,2026-03-19,15:00,16:00,60,completed,false,false,5,6,clinic,2026-02-11
BOOK-000719,ROOM-0009,SVC-003,2024-11-27,10:00,11:00,60,completed,false,false,8,8,diagnostic,2024-10-21
BOOK-000720,ROOM-0020,SVC-004,2024-05-22,11:30,12:30,60,completed,false,false,7,8,therapy,2024-04-14
BOOK-000721,ROOM-0005,SVC-005,2024-09-13,10:00,11:00,60,completed,false,false,11,12,administrative,2024-08-05
BOOK-000722,ROOM-0054,SVC-006,2025-11-07,15:00,16:00,60,completed,false,false,9,11,clinic,2025-09-28
BOOK-000723,ROOM-0001,SVC-007,2025-09-04,13:30,14:30,60,completed,false,false,11,11,clinic,2025-07-25
BOOK-000724,ROOM-0022,SVC-008,2025-05-28,08:30,09:30,60,completed,false,false,12,12,administrative,2025-05-14
BOOK-000725,ROOM-0035,SVC-009,2026-01-15,13:30,14:30,60,completed,false,false,13,15,administrative,2025-12-31
BOOK-000726,ROOM-0039,SVC-010,2025-04-18,10:00,11:00,60,completed,false,false,3,5,diagnostic,2025-04-02
BOOK-000727,ROOM-0044,SVC-011,2025-05-09,13:30,14:30,60,completed,false,false,4,6,therapy,2025-04-22
BOOK-000728,ROOM-0028,SVC-012,2025-08-21,10:00,11:00,60,completed,false,false,6,7,administrative,2025-08-03
BOOK-000729,ROOM-0007,SVC-001,2025-02-28,11:30,12:30,60,completed,false,false,7,9,clinic,2025-02-09
BOOK-000730,ROOM-0049,SVC-002,2024-08-15,13:30,14:30,60,cancelled,true,false,0,9,clinic,2024-07-26
BOOK-000731,ROOM-0039,SVC-003,2025-10-07,08:30,09:30,60,completed,false,false,10,10,diagnostic,2025-09-16
BOOK-000732,ROOM-0014,SVC-004,2024-07-15,15:00,16:00,60,completed,false,false,10,11,therapy,2024-06-23
BOOK-000733,ROOM-0005,SVC-005,2025-06-09,15:00,16:00,60,completed,false,false,11,12,administrative,2025-05-17
BOOK-000734,ROOM-0012,SVC-006,2024-05-02,15:00,16:00,60,completed,false,false,4,5,clinic,2024-04-08
BOOK-000735,ROOM-0043,SVC-007,2025-08-28,11:30,12:30,60,completed,false,false,5,5,clinic,2025-08-03
BOOK-000736,ROOM-0028,SVC-008,2025-07-08,11:30,12:30,60,completed,false,false,4,6,administrative,2025-06-12
BOOK-000737,ROOM-0023,SVC-009,2024-06-10,11:30,12:30,60,completed,false,false,15,15,administrative,2024-05-14
BOOK-000738,ROOM-0021,SVC-010,2025-02-13,16:30,17:30,60,cancelled,true,false,0,9,diagnostic,2025-01-16
BOOK-000739,ROOM-0050,SVC-011,2024-12-10,15:00,16:00,60,completed,false,false,9,10,therapy,2024-11-11
BOOK-000740,ROOM-0010,SVC-012,2024-09-24,11:30,12:30,60,completed,false,false,8,10,administrative,2024-08-25
BOOK-000741,ROOM-0055,SVC-001,2025-10-14,15:00,16:00,60,completed,false,false,11,11,clinic,2025-09-13
BOOK-000742,ROOM-0007,SVC-002,2026-01-29,11:30,12:30,60,completed,false,false,13,13,clinic,2025-12-28
BOOK-000743,ROOM-0045,SVC-003,2024-07-10,13:30,14:30,60,completed,false,false,2,4,diagnostic,2024-06-07
BOOK-000744,ROOM-0032,SVC-004,2024-08-07,16:30,17:30,60,completed,false,false,5,5,therapy,2024-07-04
BOOK-000745,ROOM-0035,SVC-005,2024-08-26,08:30,09:30,60,cancelled,true,false,0,12,administrative,2024-07-22
BOOK-000746,ROOM-0024,SVC-006,2024-12-26,16:30,17:30,60,cancelled,true,false,0,8,clinic,2024-11-20
BOOK-000747,ROOM-0037,SVC-007,2024-10-02,15:00,16:00,60,completed,false,true,0,8,clinic,2024-08-26
BOOK-000748,ROOM-0034,SVC-008,2024-08-14,13:30,14:30,60,completed,false,false,9,9,administrative,2024-07-07
BOOK-000749,ROOM-0053,SVC-009,2025-10-15,08:30,09:30,60,completed,false,false,15,15,administrative,2025-09-06
BOOK-000750,ROOM-0009,SVC-010,2025-10-29,10:00,11:00,60,completed,false,false,10,11,diagnostic,2025-09-19
BOOK-000751,ROOM-0056,SVC-011,2025-04-24,11:30,12:30,60,completed,false,false,10,12,therapy,2025-03-14
BOOK-000752,ROOM-0010,SVC-012,2024-12-23,16:30,17:30,60,completed,false,false,5,5,administrative,2024-12-09
BOOK-000753,ROOM-0037,SVC-001,2025-12-18,08:30,09:30,60,completed,false,true,0,6,clinic,2025-12-03
BOOK-000754,ROOM-0037,SVC-002,2024-12-27,10:00,11:00,60,completed,false,false,5,7,clinic,2024-12-11
BOOK-000755,ROOM-0051,SVC-003,2025-04-03,08:30,09:30,60,cancelled,true,false,0,7,diagnostic,2025-03-17
BOOK-000756,ROOM-0002,SVC-004,2025-09-09,08:30,09:30,60,completed,false,true,0,8,therapy,2025-08-22
BOOK-000757,ROOM-0047,SVC-005,2024-12-11,15:00,16:00,60,completed,false,false,11,12,administrative,2024-11-22
BOOK-000758,ROOM-0036,SVC-006,2025-08-19,10:00,11:00,60,completed,false,false,8,10,clinic,2025-07-30
BOOK-000759,ROOM-0025,SVC-007,2024-12-12,08:30,09:30,60,completed,false,true,0,12,clinic,2024-11-21
BOOK-000760,ROOM-0028,SVC-008,2025-02-06,13:30,14:30,60,cancelled,true,false,0,13,administrative,2025-01-15
BOOK-000761,ROOM-0023,SVC-009,2025-07-21,13:30,14:30,60,completed,false,false,13,15,administrative,2025-06-28
BOOK-000762,ROOM-0033,SVC-010,2024-05-23,11:30,12:30,60,completed,false,false,5,5,diagnostic,2024-04-29
BOOK-000763,ROOM-0026,SVC-011,2025-11-24,13:30,14:30,60,completed,false,false,5,7,therapy,2025-10-30
BOOK-000764,ROOM-0001,SVC-001,2026-03-18,13:30,14:30,60,completed,false,false,7,8,clinic,2026-02-19
BOOK-000765,ROOM-0025,SVC-002,2024-05-29,08:30,09:30,60,completed,false,false,8,9,clinic,2024-05-01
BOOK-000766,ROOM-0015,SVC-003,2024-10-03,08:30,09:30,60,cancelled,true,false,0,10,diagnostic,2024-09-04
BOOK-000767,ROOM-0050,SVC-004,2025-09-02,08:30,09:30,60,completed,false,false,10,11,therapy,2025-08-03
BOOK-000768,ROOM-0053,SVC-005,2024-05-20,13:30,14:30,60,completed,false,false,10,12,administrative,2024-04-19
BOOK-000769,ROOM-0024,SVC-006,2024-06-03,16:30,17:30,60,completed,false,false,5,5,clinic,2024-05-02
BOOK-000770,ROOM-0013,SVC-007,2024-09-24,13:30,14:30,60,completed,false,false,3,5,clinic,2024-08-22
BOOK-000771,ROOM-0052,SVC-008,2024-05-23,08:30,09:30,60,completed,false,false,6,6,administrative,2024-04-19
BOOK-000772,ROOM-0035,SVC-009,2024-12-17,11:30,12:30,60,completed,false,false,15,15,administrative,2024-11-12
BOOK-000773,ROOM-0051,SVC-010,2025-07-02,15:00,16:00,60,completed,false,false,6,8,diagnostic,2025-05-27
BOOK-000774,ROOM-0008,SVC-011,2025-09-24,10:00,11:00,60,completed,false,false,9,9,therapy,2025-08-18
BOOK-000775,ROOM-0040,SVC-012,2024-04-19,13:30,14:30,60,completed,false,false,10,10,administrative,2024-03-12
BOOK-000776,ROOM-0019,SVC-001,2024-12-27,08:30,09:30,60,completed,false,false,12,12,clinic,2024-11-18
BOOK-000777,ROOM-0043,SVC-002,2024-06-10,10:00,11:00,60,completed,false,false,10,12,clinic,2024-05-01
BOOK-000778,ROOM-0021,SVC-003,2024-04-01,08:30,09:30,60,completed,false,false,2,4,diagnostic,2024-02-20
BOOK-000779,ROOM-0032,SVC-004,2025-08-07,16:30,17:30,60,completed,false,true,0,5,therapy,2025-07-24
BOOK-000780,ROOM-0035,SVC-005,2026-03-04,10:00,11:00,60,completed,false,false,12,12,administrative,2026-02-17
BOOK-000781,ROOM-0006,SVC-006,2026-01-06,08:30,09:30,60,completed,false,false,6,8,clinic,2025-12-21
BOOK-000782,ROOM-0055,SVC-007,2024-09-13,13:30,14:30,60,completed,false,false,7,8,clinic,2024-08-27
BOOK-000783,ROOM-0004,SVC-008,2025-05-05,08:30,09:30,60,completed,false,false,9,9,administrative,2025-04-17
BOOK-000784,ROOM-0017,SVC-009,2025-07-14,13:30,14:30,60,completed,false,false,14,15,administrative,2025-06-25
BOOK-000785,ROOM-0039,SVC-010,2024-06-03,13:30,14:30,60,completed,false,false,10,11,diagnostic,2024-05-14
BOOK-000786,ROOM-0026,SVC-011,2026-02-06,08:30,09:30,60,completed,false,false,13,13,therapy,2026-01-16
BOOK-000787,ROOM-0016,SVC-012,2024-04-08,13:30,14:30,60,cancelled,true,false,0,4,administrative,2024-03-17
BOOK-000788,ROOM-0049,SVC-001,2025-11-11,16:30,17:30,60,completed,false,false,5,6,clinic,2025-10-19
BOOK-000789,ROOM-0043,SVC-002,2025-04-02,16:30,17:30,60,completed,false,false,5,6,clinic,2025-03-09
BOOK-000790,ROOM-0021,SVC-003,2025-03-21,16:30,17:30,60,completed,false,false,5,7,diagnostic,2025-02-24
BOOK-000791,ROOM-0002,SVC-004,2024-08-06,16:30,17:30,60,completed,false,false,8,8,therapy,2024-07-11
BOOK-000792,ROOM-0023,SVC-005,2024-12-16,15:00,16:00,60,completed,false,false,12,12,administrative,2024-11-19
BOOK-000793,ROOM-0024,SVC-006,2025-07-31,08:30,09:30,60,completed,false,false,9,10,clinic,2025-07-03
BOOK-000794,ROOM-0055,SVC-007,2025-12-26,08:30,09:30,60,completed,false,false,11,12,clinic,2025-11-27
BOOK-000795,ROOM-0046,SVC-008,2024-07-17,11:30,12:30,60,completed,false,false,12,12,administrative,2024-06-17
BOOK-000796,ROOM-0035,SVC-009,2024-07-05,13:30,14:30,60,completed,false,false,13,15,administrative,2024-06-04
BOOK-000797,ROOM-0021,SVC-010,2025-07-22,15:00,16:00,60,completed,false,false,5,5,diagnostic,2025-06-20
BOOK-000798,ROOM-0002,SVC-011,2024-11-21,13:30,14:30,60,cancelled,true,false,0,7,therapy,2024-10-19
BOOK-000799,ROOM-0028,SVC-012,2025-10-16,13:30,14:30,60,completed,false,false,7,7,administrative,2025-09-12
BOOK-000800,ROOM-0055,SVC-001,2024-09-10,13:30,14:30,60,completed,false,false,8,8,clinic,2024-08-06
BOOK-000801,ROOM-0013,SVC-002,2024-07-10,11:30,12:30,60,completed,false,false,8,9,clinic,2024-06-04
BOOK-000802,ROOM-0033,SVC-003,2025-01-31,13:30,14:30,60,completed,false,false,10,11,diagnostic,2024-12-25
BOOK-000803,ROOM-0044,SVC-004,2024-12-03,13:30,14:30,60,cancelled,true,false,0,12,therapy,2024-10-26
BOOK-000804,ROOM-0017,SVC-005,2024-08-23,08:30,09:30,60,completed,false,false,12,12,administrative,2024-07-15
BOOK-000805,ROOM-0054,SVC-006,2025-08-05,10:00,11:00,60,completed,false,false,3,5,clinic,2025-06-26
BOOK-000806,ROOM-0031,SVC-007,2024-09-09,13:30,14:30,60,completed,false,false,4,5,clinic,2024-07-30
BOOK-000807,ROOM-0052,SVC-008,2025-12-17,10:00,11:00,60,completed,false,false,6,7,administrative,2025-12-03
BOOK-000808,ROOM-0035,SVC-009,2026-01-05,13:30,14:30,60,completed,false,false,13,15,administrative,2025-12-21
BOOK-000809,ROOM-0027,SVC-010,2025-12-17,13:30,14:30,60,completed,false,false,7,9,diagnostic,2025-12-01
BOOK-000810,ROOM-0008,SVC-011,2025-07-14,16:30,17:30,60,completed,false,false,9,9,therapy,2025-06-27
BOOK-000811,ROOM-0010,SVC-012,2025-05-30,15:00,16:00,60,completed,false,false,8,10,administrative,2025-05-12
BOOK-000812,ROOM-0055,SVC-001,2025-11-24,16:30,17:30,60,completed,false,true,0,12,clinic,2025-11-05
BOOK-000813,ROOM-0025,SVC-002,2026-03-27,15:00,16:00,60,completed,false,false,10,12,clinic,2026-03-07
BOOK-000814,ROOM-0033,SVC-003,2025-08-19,15:00,16:00,60,completed,false,false,4,4,diagnostic,2025-07-29
BOOK-000815,ROOM-0038,SVC-004,2024-09-11,08:30,09:30,60,completed,false,false,4,5,therapy,2024-08-20
BOOK-000816,ROOM-0047,SVC-005,2025-10-03,11:30,12:30,60,completed,false,false,12,12,administrative,2025-09-10
BOOK-000817,ROOM-0030,SVC-006,2024-07-02,08:30,09:30,60,completed,false,false,6,7,clinic,2024-06-08
BOOK-000818,ROOM-0013,SVC-007,2024-05-20,16:30,17:30,60,completed,false,false,6,8,clinic,2024-04-25
BOOK-000819,ROOM-0046,SVC-008,2025-06-05,10:00,11:00,60,completed,false,false,8,9,administrative,2025-05-10
BOOK-000820,ROOM-0005,SVC-009,2025-09-05,16:30,17:30,60,completed,false,false,13,15,administrative,2025-08-09
BOOK-000821,ROOM-0003,SVC-010,2025-07-29,15:00,16:00,60,completed,false,false,10,11,diagnostic,2025-07-01
BOOK-000822,ROOM-0014,SVC-011,2024-12-31,15:00,16:00,60,completed,false,false,12,13,therapy,2024-12-02
BOOK-000823,ROOM-0028,SVC-012,2025-08-05,10:00,11:00,60,completed,false,false,2,4,administrative,2025-07-06
BOOK-000824,ROOM-0037,SVC-001,2025-10-17,15:00,16:00,60,completed,false,false,3,5,clinic,2025-09-16
BOOK-000825,ROOM-0025,SVC-002,2025-10-24,16:30,17:30,60,completed,false,false,6,6,clinic,2025-09-22
BOOK-000826,ROOM-0015,SVC-003,2025-08-13,15:00,16:00,60,completed,false,false,7,7,diagnostic,2025-07-11
BOOK-000827,ROOM-0050,SVC-004,2025-01-17,15:00,16:00,60,completed,false,false,7,9,therapy,2024-12-14
BOOK-000828,ROOM-0035,SVC-005,2026-03-09,10:00,11:00,60,completed,false,false,12,12,administrative,2026-02-02
BOOK-000829,ROOM-0006,SVC-006,2026-01-19,08:30,09:30,60,completed,false,false,10,11,clinic,2025-12-14
BOOK-000830,ROOM-0007,SVC-007,2024-11-21,16:30,17:30,60,completed,false,false,12,12,clinic,2024-10-15
BOOK-000831,ROOM-0022,SVC-008,2024-05-10,08:30,09:30,60,completed,false,true,0,12,administrative,2024-04-02
BOOK-000832,ROOM-0047,SVC-009,2025-12-24,11:30,12:30,60,completed,false,false,13,15,administrative,2025-11-15
BOOK-000833,ROOM-0021,SVC-010,2025-10-02,10:00,11:00,60,completed,false,false,3,5,diagnostic,2025-08-23
BOOK-000834,ROOM-0038,SVC-011,2025-11-04,13:30,14:30,60,completed,false,false,5,7,therapy,2025-09-24
BOOK-000835,ROOM-0034,SVC-012,2024-04-29,13:30,14:30,60,completed,false,false,7,7,administrative,2024-04-15
BOOK-000836,ROOM-0043,SVC-001,2025-10-24,15:00,16:00,60,completed,false,false,6,8,clinic,2025-10-09
BOOK-000837,ROOM-0043,SVC-002,2025-12-03,10:00,11:00,60,completed,false,false,8,10,clinic,2025-11-17
BOOK-000838,ROOM-0021,SVC-003,2024-09-23,16:30,17:30,60,completed,false,false,9,10,diagnostic,2024-09-06
BOOK-000839,ROOM-0026,SVC-004,2025-01-07,15:00,16:00,60,completed,false,false,12,12,therapy,2024-12-20
BOOK-000840,ROOM-0041,SVC-005,2025-08-12,08:30,09:30,60,completed,false,false,10,12,administrative,2025-07-24
BOOK-000841,ROOM-0006,SVC-006,2025-10-10,13:30,14:30,60,completed,false,false,4,5,clinic,2025-09-20
BOOK-000842,ROOM-0043,SVC-007,2024-08-13,11:30,12:30,60,completed,false,false,4,5,clinic,2024-07-23
BOOK-000843,ROOM-0022,SVC-008,2024-05-22,08:30,09:30,60,completed,false,false,6,6,administrative,2024-04-30
BOOK-000844,ROOM-0047,SVC-009,2026-03-05,16:30,17:30,60,completed,false,false,15,15,administrative,2026-02-10
BOOK-000845,ROOM-0009,SVC-010,2024-12-20,13:30,14:30,60,completed,false,true,0,9,diagnostic,2024-11-26
BOOK-000846,ROOM-0050,SVC-011,2025-01-06,16:30,17:30,60,completed,false,false,9,10,therapy,2024-12-12
BOOK-000847,ROOM-0046,SVC-012,2024-12-16,16:30,17:30,60,cancelled,true,false,0,11,administrative,2024-11-20
BOOK-000848,ROOM-0031,SVC-001,2026-03-16,13:30,14:30,60,cancelled,true,false,0,11,clinic,2026-02-17
BOOK-000849,ROOM-0001,SVC-002,2025-02-04,13:30,14:30,60,completed,false,false,12,13,clinic,2025-01-07
BOOK-000850,ROOM-0045,SVC-003,2025-01-08,13:30,14:30,60,completed,false,false,4,5,diagnostic,2024-12-10
BOOK-000851,ROOM-0026,SVC-004,2025-09-24,08:30,09:30,60,completed,false,false,4,5,therapy,2025-08-25
BOOK-000852,ROOM-0029,SVC-005,2024-05-29,13:30,14:30,60,completed,false,false,11,12,administrative,2024-04-28
BOOK-000853,ROOM-0024,SVC-006,2025-05-19,15:00,16:00,60,completed,false,false,6,7,clinic,2025-04-17
BOOK-000854,ROOM-0049,SVC-007,2025-05-21,16:30,17:30,60,completed,false,false,7,8,clinic,2025-04-18
BOOK-000855,ROOM-0016,SVC-008,2025-06-24,10:00,11:00,60,completed,false,false,7,9,administrative,2025-05-21
BOOK-000856,ROOM-0047,SVC-009,2024-07-03,13:30,14:30,60,completed,false,false,13,15,administrative,2024-05-29
BOOK-000857,ROOM-0003,SVC-010,2024-08-19,16:30,17:30,60,completed,false,false,11,11,diagnostic,2024-07-14
BOOK-000858,ROOM-0032,SVC-011,2025-04-03,11:30,12:30,60,completed,false,false,10,12,therapy,2025-02-25
BOOK-000859,ROOM-0052,SVC-012,2025-09-17,11:30,12:30,60,completed,false,true,0,4,administrative,2025-08-10
BOOK-000860,ROOM-0055,SVC-001,2025-05-08,16:30,17:30,60,completed,false,false,3,5,clinic,2025-03-30
BOOK-000861,ROOM-0025,SVC-002,2024-07-12,11:30,12:30,60,completed,false,false,6,6,clinic,2024-06-02
BOOK-000862,ROOM-0051,SVC-003,2025-01-23,13:30,14:30,60,cancelled,true,false,0,8,diagnostic,2024-12-13
BOOK-000863,ROOM-0008,SVC-004,2024-07-26,15:00,16:00,60,completed,false,false,6,8,therapy,2024-07-12
BOOK-000864,ROOM-0005,SVC-005,2025-11-20,13:30,14:30,60,completed,false,false,11,12,administrative,2025-11-05
BOOK-000865,ROOM-0024,SVC-006,2025-10-10,13:30,14:30,60,completed,false,false,10,10,clinic,2025-09-24
BOOK-000866,ROOM-0037,SVC-007,2025-01-21,10:00,11:00,60,completed,false,false,10,12,clinic,2025-01-04
BOOK-000867,ROOM-0046,SVC-008,2024-05-10,08:30,09:30,60,completed,false,false,11,12,administrative,2024-04-22
BOOK-000868,ROOM-0005,SVC-009,2025-10-07,08:30,09:30,60,completed,false,false,13,15,administrative,2025-09-18
BOOK-000869,ROOM-0039,SVC-010,2025-05-16,11:30,12:30,60,cancelled,true,false,0,5,diagnostic,2025-04-26
BOOK-000870,ROOM-0008,SVC-011,2025-06-25,15:00,16:00,60,completed,false,false,4,6,therapy,2025-06-04
BOOK-000871,ROOM-0052,SVC-012,2025-12-30,16:30,17:30,60,completed,false,false,6,8,administrative,2025-12-08
BOOK-000872,ROOM-0019,SVC-001,2024-09-12,13:30,14:30,60,completed,false,false,7,8,clinic,2024-08-20
BOOK-000873,ROOM-0007,SVC-002,2024-11-07,08:30,09:30,60,completed,false,false,9,10,clinic,2024-10-14
BOOK-000874,ROOM-0021,SVC-003,2025-10-14,08:30,09:30,60,completed,false,false,8,10,diagnostic,2025-09-19
BOOK-000875,ROOM-0050,SVC-004,2024-11-14,11:30,12:30,60,completed,false,false,10,12,therapy,2024-10-19
BOOK-000876,ROOM-0005,SVC-005,2025-05-30,13:30,14:30,60,completed,false,false,12,12,administrative,2025-05-03
BOOK-000877,ROOM-0042,SVC-006,2024-05-15,15:00,16:00,60,completed,false,false,5,5,clinic,2024-04-17
BOOK-000878,ROOM-0013,SVC-007,2025-03-10,13:30,14:30,60,completed,false,false,5,5,clinic,2025-02-09
BOOK-000879,ROOM-0052,SVC-008,2026-03-16,15:00,16:00,60,completed,false,false,6,6,administrative,2026-02-14
BOOK-000880,ROOM-0029,SVC-009,2024-08-02,15:00,16:00,60,completed,false,false,15,15,administrative,2024-07-02
BOOK-000881,ROOM-0027,SVC-010,2025-01-06,15:00,16:00,60,completed,false,false,8,9,diagnostic,2024-12-05
BOOK-000882,ROOM-0032,SVC-011,2025-06-13,15:00,16:00,60,completed,false,false,9,9,therapy,2025-05-11
BOOK-000883,ROOM-0046,SVC-012,2025-04-23,13:30,14:30,60,completed,false,false,8,10,administrative,2025-03-20
BOOK-000884,ROOM-0049,SVC-001,2024-06-20,08:30,09:30,60,completed,false,false,9,11,clinic,2024-05-16
BOOK-000885,ROOM-0019,SVC-002,2026-03-17,15:00,16:00,60,cancelled,true,false,0,12,clinic,2026-02-09
BOOK-000886,ROOM-0033,SVC-003,2025-04-25,08:30,09:30,60,completed,false,false,3,4,diagnostic,2025-03-19
BOOK-000887,ROOM-0056,SVC-004,2025-08-18,16:30,17:30,60,completed,false,false,4,5,therapy,2025-07-11
BOOK-000888,ROOM-0005,SVC-005,2024-08-07,08:30,09:30,60,completed,false,false,11,12,administrative,2024-06-29
BOOK-000889,ROOM-0054,SVC-006,2024-05-10,15:00,16:00,60,completed,false,false,5,7,clinic,2024-03-31
BOOK-000890,ROOM-0031,SVC-007,2025-09-11,13:30,14:30,60,completed,false,false,7,8,clinic,2025-08-01
BOOK-000891,ROOM-0034,SVC-008,2025-01-13,11:30,12:30,60,completed,false,false,9,10,administrative,2024-12-30
BOOK-000892,ROOM-0035,SVC-009,2024-08-16,15:00,16:00,60,completed,false,false,14,15,administrative,2024-08-01
BOOK-000893,ROOM-0051,SVC-010,2025-03-28,08:30,09:30,60,completed,false,false,9,11,diagnostic,2025-03-12
BOOK-000894,ROOM-0014,SVC-011,2024-09-26,10:00,11:00,60,completed,false,false,12,12,therapy,2024-09-09
BOOK-000895,ROOM-0004,SVC-012,2024-07-18,08:30,09:30,60,completed,false,true,0,4,administrative,2024-06-30
BOOK-000896,ROOM-0043,SVC-001,2025-11-18,16:30,17:30,60,completed,false,false,5,6,clinic,2025-10-30
BOOK-000897,ROOM-0001,SVC-002,2024-10-18,16:30,17:30,60,completed,false,false,5,6,clinic,2024-09-28
BOOK-000898,ROOM-0027,SVC-003,2025-06-30,11:30,12:30,60,completed,false,false,7,7,diagnostic,2025-06-09
BOOK-000899,ROOM-0044,SVC-004,2025-11-20,11:30,12:30,60,cancelled,true,false,0,9,therapy,2025-10-29
BOOK-000900,ROOM-0017,SVC-005,2024-11-11,13:30,14:30,60,completed,false,false,10,12,administrative,2024-10-19
BOOK-000901,ROOM-0036,SVC-006,2025-12-04,16:30,17:30,60,completed,false,false,11,11,clinic,2025-11-10
BOOK-000902,ROOM-0007,SVC-007,2025-06-17,08:30,09:30,60,completed,false,false,9,11,clinic,2025-05-23
